ProductId,rating,review_count,factor
B000143AY8,3.9074074074074074,108,111.9074074074074
B0000ZHOEU,4.4485981308411215,107,111.44859813084112
B0002KS5VE,4.411214953271028,107,111.41121495327103
B0001433OU,4.364485981308412,107,111.3644859813084
B000136P7S,4.69811320754717,106,110.69811320754717
B0001EKTZQ,4.509433962264151,106,110.50943396226415
B000066CKS,4.490566037735849,106,110.49056603773585
B0000UTUS8,4.10377358490566,106,110.10377358490567
B0000ZLEX2,4.056603773584905,106,110.05660377358491
B0000AS54S,4.788461538461538,104,108.78846153846153
B0000Y3GIE,4.524271844660194,103,107.52427184466019
B00025WYK2,4.637254901960785,102,106.63725490196079
B000052YQ2,4.568627450980392,102,106.56862745098039
B0000531SW,4.137254901960785,102,106.13725490196079
B00023DIBI,4.742574257425742,101,105.74257425742574
B0000Y3GF2,3.97,100,103.97
B0002TSCZY,4.444444444444445,99,103.44444444444444
B0000BV14G,4.282828282828283,99,103.28282828282828
B000142NMI,4.111111111111111,99,103.11111111111111
B00016X06O,4.05050505050505,99,103.05050505050505
B00021D6JE,4.040404040404041,99,103.04040404040404
B0000536EK,4.73469387755102,98,102.73469387755102
B00021DUM2,4.642857142857143,98,102.64285714285714
B0000YV6YK,4.081632653061225,98,102.08163265306122
B00028OPZ6,4.061224489795919,98,102.06122448979592
B00012C0IC,4.752577319587629,97,101.75257731958763
B0000C4COV,4.587628865979381,97,101.58762886597938
B000052YN5,4.494845360824742,97,101.49484536082474
B00005304H,3.9381443298969074,97,100.93814432989691
B000052XZX,4.28125,96,100.28125
B0001ZA4CS,3.7083333333333335,96,99.70833333333333
B0000534VO,4.212765957446808,94,98.2127659574468
B000052YJX,3.734042553191489,94,97.73404255319149
B00004U9V2,4.760869565217392,92,96.76086956521739
B0001TSJPI,4.282608695652174,92,96.28260869565217
B00005V5P6,4.736263736263736,91,95.73626373626374
B0002RYHTQ,3.4130434782608696,92,95.41304347826087
B0000535UM,4.0,91,95.0
B000052YMX,4.488888888888889,90,94.4888888888889
B00005V5OU,4.333333333333333,90,94.33333333333333
B00008O2X5,4.266666666666667,90,94.26666666666667
B00005REAQ,4.166666666666667,90,94.16666666666667
B0000CGKLV,4.133333333333334,90,94.13333333333334
B00016KMIS,4.46067415730337,89,93.46067415730337
B000052YM8,4.337078651685394,89,93.33707865168539
B000142JDG,4.269662921348314,89,93.26966292134831
B0000535U2,4.191011235955056,89,93.19101123595506
B0000Y3DAK,4.568181818181818,88,92.56818181818181
B00027CGWQ,4.556818181818182,88,92.55681818181819
B0001EL9AK,4.409090909090909,88,92.4090909090909
B000093I60,4.712643678160919,87,91.71264367816092
B0001DDJZO,4.091954022988506,87,91.0919540229885
B00008CMOS,4.430232558139535,86,90.43023255813954
B0002M6ZLY,4.4186046511627906,86,90.4186046511628
B00021DDR4,4.6,85,89.6
B0002B0R14,4.435294117647059,85,89.43529411764706
B00006RVJ3,3.8823529411764706,85,88.88235294117646
B00013YYS0,4.559523809523809,84,88.55952380952381
B00006K14U,4.226190476190476,84,88.22619047619048
B00014FTTM,4.190476190476191,84,88.19047619047619
B0002FBOLW,4.457831325301205,83,87.4578313253012
B0002DPG1I,3.4523809523809526,84,87.45238095238095
B0000CDVN6,4.228915662650603,83,87.2289156626506
B00015XAQ0,4.0120481927710845,83,87.01204819277109
B0002M9LP6,3.9036144578313254,83,86.90361445783132
B0001XLSQ6,4.341463414634147,82,86.34146341463415
B0002U476G,4.304878048780488,82,86.3048780487805
B00021DG80,4.195121951219512,82,86.1951219512195
B00028LURW,4.121951219512195,82,86.1219512195122
B0002OMOIA,3.9878048780487805,82,85.98780487804878
B00007FCQ1,4.54320987654321,81,85.54320987654322
B00014DKKC,4.419753086419753,81,85.41975308641975
B00008PC1O,4.407407407407407,81,85.4074074074074
B00008WFSM,4.333333333333333,81,85.33333333333333
B0001431AG,4.061728395061729,81,85.06172839506173
B00021PALG,4.675,80,84.675
B00006ISER,4.525,80,84.525
B000052Z9F,4.544303797468355,79,83.54430379746836
B0002UEDWE,4.544303797468355,79,83.54430379746836
B0002NIAC0,4.461538461538462,78,82.46153846153847
B0002OCNMC,4.384615384615385,78,82.38461538461539
B0002DM5GC,4.779220779220779,77,81.77922077922078
B000127VFE,4.714285714285714,77,81.71428571428571
B0002IQULI,3.6666666666666665,78,81.66666666666667
B00014JKG0,4.545454545454546,77,81.54545454545455
B000142Q6G,3.935064935064935,77,80.93506493506493
B000056KK0,4.7368421052631575,76,80.73684210526315
B0000532I0,3.5844155844155843,77,80.58441558441558
B000093A0U,4.526315789473684,76,80.52631578947368
B0000ZHOH2,3.9342105263157894,76,79.9342105263158
B000052YN7,4.8,75,79.8
B000052ZSS,4.573333333333333,75,79.57333333333334
B00021DTEG,4.56,75,79.56
B0000536M2,4.1866666666666665,75,79.18666666666667
B00021BEXY,4.173333333333333,75,79.17333333333333
B0001M7D7A,4.16,75,79.16
B0001VOJWI,3.8666666666666667,75,78.86666666666666
B000094Q6C,3.6933333333333334,75,78.69333333333333
B0001ZA3Y2,4.486486486486487,74,78.48648648648648
B0002L992C,4.445945945945946,74,78.44594594594595
B0001MROQA,4.324324324324325,74,78.32432432432432
B00021D5FY,4.297297297297297,74,78.29729729729729
B00021EA9Y,4.27027027027027,74,78.27027027027027
B00016X68Q,4.094594594594595,74,78.0945945945946
B000052Y6Z,4.04054054054054,74,78.04054054054055
B00008CMOR,3.9594594594594597,74,77.95945945945945
B0002EBI82,3.671232876712329,73,76.67123287671232
B000067DYG,4.625,72,76.625
B0002JGIZA,4.222222222222222,72,76.22222222222223
B00021DPHW,4.661971830985915,71,75.66197183098592
B0002JG2NI,4.507042253521127,71,75.50704225352112
B0000CNR0J,4.183098591549296,71,75.1830985915493
B00005CDRY,3.5492957746478875,71,74.54929577464789
9790790961,4.271428571428571,70,74.27142857142857
B0002260DW,3.914285714285714,70,73.91428571428571
B00011QUIY,4.72463768115942,69,73.72463768115942
B00028O7ZO,4.681159420289855,69,73.68115942028986
B00013YZ7U,4.6231884057971016,69,73.6231884057971
B0000ZREXQ,3.4782608695652173,69,72.47826086956522
B00005333G,4.426470588235294,68,72.42647058823529
B00027CDY2,4.294117647058823,68,72.29411764705883
B0000EZ1OQ,3.072463768115942,69,72.07246376811594
B0001AQCII,4.537313432835821,67,71.53731343283582
B00011QVIS,4.402985074626866,67,71.40298507462687
B00021DE14,4.343283582089552,67,71.34328358208955
B000146LKS,4.074626865671642,67,71.07462686567165
B0002T3FQA,3.91044776119403,67,70.91044776119404
B00005323F,4.833333333333333,66,70.83333333333333
B000052ZB2,4.4393939393939394,66,70.43939393939394
B0002DO1RI,3.328358208955224,67,70.32835820895522
B000052YQN,3.9545454545454546,66,69.95454545454545
B0000682T7,3.878787878787879,66,69.87878787878788
B0001FF80G,4.6461538461538465,65,69.64615384615385
B00021DDYW,4.446153846153846,65,69.44615384615385
B0001TOH8G,4.446153846153846,65,69.44615384615385
B00012FW00,3.303030303030303,66,69.3030303030303
B0001TO3NA,4.2615384615384615,65,69.26153846153846
B0001433VI,4.359375,64,68.359375
B0001OOAII,4.296875,64,68.296875
B0002JSQKA,4.171875,64,68.171875
B000142P12,4.15625,64,68.15625
B0002DLEJG,4.078125,64,68.078125
B0000VC1YC,4.761904761904762,63,67.76190476190476
B0002V84VY,4.095238095238095,63,67.0952380952381
B000143K2A,4.063492063492063,63,67.06349206349206
B0000536EY,3.8253968253968256,63,66.82539682539682
B0001KO7PI,3.6666666666666665,63,66.66666666666667
B0000XMQTA,3.4761904761904763,63,66.47619047619048
B0002PCH2M,4.338709677419355,62,66.33870967741936
B0000530O9,4.274193548387097,62,66.2741935483871
B000052YN6,4.868852459016393,61,65.8688524590164
B00009WO0W,4.672131147540983,61,65.67213114754098
B000052YJC,4.60655737704918,61,65.60655737704919
B00017X8PQ,4.573770491803279,61,65.57377049180327
B000142NDC,4.262295081967213,61,65.26229508196721
B00011JOQY,4.262295081967213,61,65.26229508196721
B00028MLHA,4.163934426229508,61,65.1639344262295
B0000AN9LA,4.131147540983607,61,65.1311475409836
B00012NKGS,4.131147540983607,61,65.1311475409836
B0001XKA38,4.065573770491803,61,65.06557377049181
B000052YKM,4.433333333333334,60,64.43333333333334
B0002JIUDS,4.383333333333334,60,64.38333333333334
B00005OAA6,4.3,60,64.3
B00014D322,4.283333333333333,60,64.28333333333333
B00005V5OW,4.25,60,64.25
B00027DMJW,3.9,60,63.9
B00025H3JY,3.783333333333333,60,63.78333333333333
B000052Z8D,4.711864406779661,59,63.71186440677966
B0000AN9L9,4.576271186440678,59,63.57627118644068
B000050B75,3.566666666666667,60,63.56666666666667
B00006IV2E,3.4166666666666665,60,63.416666666666664
B00021W26M,4.338983050847458,59,63.33898305084746
B00027DDEQ,4.1525423728813555,59,63.152542372881356
B0002RI2PG,4.11864406779661,59,63.11864406779661
B0002SGSNI,4.0508474576271185,59,63.05084745762712
B00016WULK,2.716666666666667,60,62.71666666666667
B000184Z1G,3.457627118644068,59,62.45762711864407
B000052Z9B,4.448275862068965,58,62.44827586206897
B00012NEYG,3.9827586206896552,58,61.98275862068966
B00012NI7E,4.473684210526316,57,61.473684210526315
B000052ZBD,4.368421052631579,57,61.368421052631575
B00014DU6G,4.315789473684211,57,61.31578947368421
B00014FGTK,4.035087719298246,57,61.03508771929825
B0001MKV38,4.678571428571429,56,60.67857142857143
B000052YMQ,4.642857142857143,56,60.642857142857146
B000056W74,4.607142857142857,56,60.607142857142854
B00021AWW8,4.571428571428571,56,60.57142857142857
B000143O7G,4.428571428571429,56,60.42857142857143
B0001EL5R2,4.125,56,60.125
B000217M26,4.071428571428571,56,60.07142857142857
B000052Y6H,4.490909090909091,55,59.49090909090909
B0002JHI1I,4.418181818181818,55,59.41818181818182
B0000537JL,4.345454545454546,55,59.345454545454544
B0002M80KS,4.254545454545455,55,59.25454545454546
B000050FET,4.109090909090909,55,59.10909090909091
B000260KIO,4.12962962962963,54,58.12962962962963
B000052WY7,4.111111111111111,54,58.111111111111114
B000052Z9C,4.055555555555555,54,58.05555555555556
B0000535OF,3.9074074074074074,54,57.907407407407405
B0001I8ZT4,3.8703703703703702,54,57.87037037037037
B0000536A3,4.60377358490566,53,57.60377358490566
B00021KD2C,4.132075471698113,53,57.132075471698116
B00005S81T,3.7169811320754715,53,56.716981132075475
B0001432S2,3.6792452830188678,53,56.679245283018865
B0000AFUTB,3.6792452830188678,53,56.679245283018865
B000141L58,4.576923076923077,52,56.57692307692308
B00005JHWB,3.452830188679245,53,56.45283018867924
B00016XJ8S,4.288461538461538,52,56.28846153846154
B000052YP4,4.230769230769231,52,56.23076923076923
B0002714IS,4.211538461538462,52,56.21153846153846
B0001M3K4U,3.8653846153846154,52,55.86538461538461
B000052YMG,4.627450980392157,51,55.627450980392155
B00005B6ZC,3.5384615384615383,52,55.53846153846154
B0002Q8W9I,4.490196078431373,51,55.490196078431374
B000052Y5F,4.431372549019608,51,55.431372549019606
B0000531GD,4.176470588235294,51,55.1764705882353
B00021DZCC,4.137254901960785,51,55.13725490196079
B000142OZY,3.9607843137254903,51,54.96078431372549
B0000AXZV5,3.843137254901961,51,54.84313725490196
B0000537HB,4.84,50,54.84
B00014DMUA,3.7450980392156863,51,54.745098039215684
B00005NASR,4.56,50,54.56
B00015HBEM,4.36,50,54.36
B0000536M3,4.14,50,54.14
B00005LBRT,3.94,50,53.94
B000052YM0,4.36734693877551,49,53.36734693877551
B00021D4R8,4.204081632653061,49,53.20408163265306
B0000535VH,4.142857142857143,49,53.142857142857146
B0001Z66UM,3.7755102040816326,49,52.775510204081634
B0001APZ40,3.7346938775510203,49,52.734693877551024
B00025G1IS,4.6875,48,52.6875
B00023IXMC,4.666666666666667,48,52.666666666666664
B000052YKS,4.666666666666667,48,52.666666666666664
9790799829,2.64,50,52.64
B00028MLKC,4.625,48,52.625
B00014EH2C,4.625,48,52.625
B0001ZI0W4,3.5714285714285716,49,52.57142857142857
B00027C8Q0,4.520833333333333,48,52.520833333333336
B000052YL1,4.458333333333333,48,52.458333333333336
B0001TQ5MW,4.395833333333333,48,52.395833333333336
B000087L6T,4.375,48,52.375
B0002CTSRM,4.354166666666667,48,52.354166666666664
B0002TSD08,4.333333333333333,48,52.333333333333336
B000052WWR,4.291666666666667,48,52.291666666666664
B00016WUEW,4.25,48,52.25
B000052WYL,4.104166666666667,48,52.104166666666664
B0002DTUME,3.8541666666666665,48,51.854166666666664
B0002SI7DW,4.74468085106383,47,51.74468085106383
B0002ARKTW,4.723404255319149,47,51.72340425531915
B00016XJ7O,4.531914893617022,47,51.53191489361702
B00014DGCO,4.446808510638298,47,51.4468085106383
B0002BPIZO,4.340425531914893,47,51.340425531914896
B000056CN5,4.25531914893617,47,51.25531914893617
B0000Y3LKM,4.913043478260869,46,50.91304347826087
B00005UQSP,3.6595744680851063,47,50.659574468085104
B0002COX8G,4.586956521739131,46,50.58695652173913
B0000536EW,4.565217391304348,46,50.565217391304344
B00028Q892,4.478260869565218,46,50.47826086956522
B00014EKJC,4.413043478260869,46,50.41304347826087
B00014DIKE,3.9782608695652173,46,49.97826086956522
B00006L9KV,3.9130434782608696,46,49.91304347826087
B00027C7O8,4.355555555555555,45,49.355555555555554
B00019A97E,4.222222222222222,45,49.22222222222222
B000052Y0S,4.222222222222222,45,49.22222222222222
B0000531II,4.222222222222222,45,49.22222222222222
B0001XDU2Q,4.2,45,49.2
B000195GAY,4.659090909090909,44,48.65909090909091
B0001LH6R8,4.568181818181818,44,48.56818181818182
B00005A77D,4.568181818181818,44,48.56818181818182
B00005B6ZS,3.533333333333333,45,48.53333333333333
B0001TODNK,4.5227272727272725,44,48.52272727272727
B00028PFF0,4.454545454545454,44,48.45454545454545
B00028LQ30,4.295454545454546,44,48.29545454545455
B00014D138,4.113636363636363,44,48.11363636363636
B0002QWTWY,4.068181818181818,44,48.06818181818182
B0000Y3JF4,3.9545454545454546,44,47.95454545454545
B000142OC2,4.790697674418604,43,47.7906976744186
B00005AVC7,4.395348837209302,43,47.395348837209305
B00013Z0CE,3.340909090909091,44,47.34090909090909
B0001TSWWS,4.325581395348837,43,47.325581395348834
B000181TMY,4.27906976744186,43,47.27906976744186
B0000532YN,4.209302325581396,43,47.2093023255814
B0002D532A,4.162790697674419,43,47.16279069767442
B00021AQCY,4.046511627906977,43,47.04651162790698
B000089SA4,3.86046511627907,43,46.86046511627907
9790778309,4.761904761904762,42,46.76190476190476
B00016WVAK,4.595238095238095,42,46.595238095238095
B00011FTPY,4.5,42,46.5
B0002PU864,3.488372093023256,43,46.48837209302326
B000172R6C,3.4186046511627906,43,46.41860465116279
B00019ODAI,4.357142857142857,42,46.357142857142854
B0002DTV0K,4.333333333333333,42,46.333333333333336
B00023IZMA,4.119047619047619,42,46.11904761904762
B0001XKA2Y,3.9285714285714284,42,45.92857142857143
B00016WSHG,3.8333333333333335,42,45.833333333333336
B00020E1P8,4.7560975609756095,41,45.75609756097561
B0000535RC,3.738095238095238,42,45.73809523809524
9746427962,4.609756097560975,41,45.609756097560975
B0002F0PZ8,3.4523809523809526,42,45.45238095238095
B00022WA8Q,4.219512195121951,41,45.21951219512195
B000142AZ8,4.195121951219512,41,45.19512195121951
B00006IGL8,4.121951219512195,41,45.1219512195122
B0002BB3YO,3.658536585365854,41,44.65853658536585
B0000531GV,3.6341463414634148,41,44.63414634146341
B000052YQU,4.5,40,44.5
B000141Q44,4.425,40,44.425
B0001EKYQA,4.4,40,44.4
B00011JI88,4.375,40,44.375
B000225ZL0,4.275,40,44.275
B0000531WM,4.225,40,44.225
B000056I89,4.175,40,44.175
B000052Y25,4.125,40,44.125
B000056W5Y,4.125,40,44.125
B000142PUS,4.0,40,44.0
B0002JNRCC,3.65,40,43.65
B00021VLLE,4.641025641025641,39,43.64102564102564
B00011K0LW,3.575,40,43.575
B0002E4WOO,4.538461538461538,39,43.53846153846154
B0002FCD5I,4.410256410256411,39,43.41025641025641
B00013Z15A,4.282051282051282,39,43.282051282051285
B0000537SD,4.17948717948718,39,43.17948717948718
9759091062,3.125,40,43.125
B0001EL9DC,4.0256410256410255,39,43.02564102564102
B00027DHYM,3.948717948717949,39,42.94871794871795
B0001EKUQ4,4.7894736842105265,38,42.78947368421053
B0000530LP,3.717948717948718,39,42.717948717948715
B0002JISX0,4.657894736842105,38,42.6578947368421
B0001MKV2Y,4.578947368421052,38,42.578947368421055
B0002JBF1W,4.526315789473684,38,42.526315789473685
B0002DUSSY,2.45,40,42.45
B000052YE1,4.368421052631579,38,42.368421052631575
B000142ZFS,4.315789473684211,38,42.31578947368421
B00014DSE0,4.078947368421052,38,42.078947368421055
B0000535UN,3.8684210526315788,38,41.868421052631575
B0001ZWP6Q,4.702702702702703,37,41.7027027027027
B0001UWRCI,4.675675675675675,37,41.67567567567568
B00027D98Q,3.6578947368421053,38,41.6578947368421
B0002QWTXI,3.6315789473684212,38,41.631578947368425
B00005T83D,4.4324324324324325,37,41.432432432432435
B0002RUM9U,4.4324324324324325,37,41.432432432432435
B000142MGA,4.405405405405405,37,41.4054054054054
B000052XYQ,4.378378378378378,37,41.37837837837838
B000262NSY,4.324324324324325,37,41.32432432432432
B0002J9Y9W,4.243243243243243,37,41.24324324324324
B00028MNTG,4.1891891891891895,37,41.18918918918919
B0002DNZAC,4.162162162162162,37,41.16216216216216
B00005R1H3,4.027027027027027,37,41.027027027027025
B0000531NU,3.891891891891892,37,40.891891891891895
B00027C8K6,4.75,36,40.75
B0000AJ3PT,4.722222222222222,36,40.72222222222222
B000277N7Y,4.666666666666667,36,40.666666666666664
B00005MA7O,2.6052631578947367,38,40.60526315789474
B0000532AN,3.4864864864864864,37,40.486486486486484
B00028OU5Q,4.416666666666667,36,40.416666666666664
B000143CCI,4.416666666666667,36,40.416666666666664
B0001F3UOC,3.4054054054054053,37,40.4054054054054
B0001WAMN2,3.3513513513513513,37,40.351351351351354
B0001ZZ7TS,4.305555555555555,36,40.30555555555556
B00028PXAC,4.222222222222222,36,40.22222222222222
B00021UR3C,4.222222222222222,36,40.22222222222222
B00016X68G,4.0,36,40.0
